DEPARTAMENTO;CODIGO_PRODUTO;DESCRICAO_PRODUTO;EMPRESA;STATUS;EMBL_TRANSFERENCIA;ESTOQUE;PEDIDOS_PENDENTES;ESTOQUE_MINIMO;DATA_CADASTRO_PRODUTO;DIAS_DESDE_CADASTRO
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;2;ATIVO;1;10;0;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;3;ATIVO;1;9;0;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;4;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;5;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;6;ATIVO;1;12;0;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;7;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;8;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;11;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;12;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;13;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;14;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;15;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;16;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;17;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;18;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38109;ESM IMPALA 7 5ML ZEREI A TREND;50;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;1;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;2;ATIVO;1;12;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;3;ATIVO;1;11;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;4;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;5;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;6;ATIVO;1;12;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;7;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;8;ATIVO;1;11;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;11;ATIVO;1;12;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;12;ATIVO;1;10;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;13;ATIVO;1;10;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;14;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;15;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;16;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;17;ATIVO;1;12;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;18;ATIVO;1;12;0;0;15/04/2026;29
NAO ALIMENTO;38111;ESM IMPALA CREMOSO ARRUME SE 7 5ML;50;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;1;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;2;ATIVO;1;4;0;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;3;ATIVO;1;1;0;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;4;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;5;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;6;ATIVO;1;12;0;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;7;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;8;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;11;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;12;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;13;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;14;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;15;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;16;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;17;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;18;ATIVO;1;0;12;0;15/04/2026;29
NAO ALIMENTO;38110;ESMALTE IMPALA CREMOSO AFETO 7 5ML;50;ATIVO;1;0;0;0;15/04/2026;29
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;1;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;2;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;3;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;4;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;5;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;6;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;7;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;8;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;11;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;12;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;13;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;14;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;15;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;16;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;17;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;18;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38350;ESPATULA RASPADURA P SILICONE E FER;50;ATIVO;1;0;0;0;06/05/2026;8
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;1;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;2;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;3;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;4;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;5;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;6;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;7;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;8;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;11;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;12;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;13;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;14;ATIVO;1;-1;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;15;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;16;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;17;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;18;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38168;ESPELHO LEAO 25X20 MOLDURA CORAL;50;ATIVO;1;0;0;0;18/04/2026;26
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;1;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;2;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;3;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;4;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;5;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;6;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;7;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;8;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;11;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;12;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;13;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;14;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;15;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;16;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;17;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;18;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;50;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;1;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;2;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;3;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;4;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;5;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;6;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;7;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;8;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;11;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;12;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;13;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;14;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;15;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;16;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;17;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;18;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38078;ESTOJO ESC WP293;50;ATIVO;1;0;0;0;14/04/2026;30
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;1;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;2;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;3;ATIVO;6;0;24;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;4;ATIVO;6;0;6;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;5;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;6;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;7;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;8;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;11;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;12;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;13;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;14;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;15;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;16;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;17;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;18;ATIVO;6;12;0;0;25/04/2026;19
NAO ALIMENTO;38227;FACA COZINHA ALVEOLAR 7 KATANA;50;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;1;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;2;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;3;ATIVO;6;0;24;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;4;ATIVO;6;0;6;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;5;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;6;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;7;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;8;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;11;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;12;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;13;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;14;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;15;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;16;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;17;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;18;ATIVO;6;12;0;0;25/04/2026;19
NAO ALIMENTO;38231;FACA COZINHA ANTIADERENTE 5 ONIX;50;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;1;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;2;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;3;ATIVO;6;0;24;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;4;ATIVO;6;0;6;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;5;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;6;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;7;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;8;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;11;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;12;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;13;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;14;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;15;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;16;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;17;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;18;ATIVO;6;12;0;0;25/04/2026;19
NAO ALIMENTO;38236;FACA DO CHEF 8 KATANA CM 24;50;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;1;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;2;ATIVO;6;0;24;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;3;ATIVO;6;0;30;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;4;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;5;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;6;ATIVO;6;0;24;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;7;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;8;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;11;ATIVO;6;0;24;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;12;ATIVO;6;0;24;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;13;ATIVO;6;0;24;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;14;ATIVO;6;0;24;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;15;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;16;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;17;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;18;ATIVO;6;24;0;0;25/04/2026;19
NAO ALIMENTO;38233;FACA DO CHEF 8 PREMIUM ROMA PRO;50;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;1;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;2;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;3;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;4;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;5;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;6;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;7;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;8;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;11;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;12;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;13;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;14;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;15;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;16;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;17;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;18;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;37951;FACA MASTER GOLDENPLAST CRISTAL C 5;50;ATIVO;1;0;0;0;07/04/2026;37
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;1;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;2;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;3;ATIVO;6;0;24;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;4;ATIVO;6;0;6;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;5;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;6;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;7;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;8;ATIVO;6;0;12;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;11;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;12;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;13;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;14;ATIVO;6;0;18;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;15;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;16;ATIVO;6;0;0;0;25/04/2026;19
NAO ALIMENTO;38229;FACA P CARNE ANTIADERENTE 7 ONIX;17;ATIVO;6;0;12;0;25/04/2026;19
