TABLE_NAME;COLUMN_NAME
MACV_CCUFHISTORICO;VLRICMSATAC
MACV_CCUFHISTORICO;VLRICMSDIFER
MACV_CCUFHISTORICO;VLRICMSST
MACV_CCUFHISTORICO;VLRIMPOSTOCBS
MACV_CCUFHISTORICO;VLRIMPOSTOCOMPRA
MACV_CCUFHISTORICO;VLRIMPOSTOIBSMUN
MACV_CCUFHISTORICO;VLRIMPOSTOIBSUF
MACV_CCUFHISTORICO;VLRIMPOSTOIS
MACV_CCUFHISTORICO;VLRIMPOSTOPRESUMIDO
MACV_CCUFHISTORICO;VLRIPI
MACV_CCUFHISTORICO;VLRIPIPAUTA
MACV_CCUFHISTORICO;VLRPAUTAICMS
MACV_CCUFHISTORICO;VLRPISCOFINSVERBA
MACV_CCUFHISTORICO;VLRSTPAUTA
MACV_CCUFHISTORICO;VLRTOTALNF
MACV_CCUFHISTORICO;VLRTRIBUTOS
MACV_CCUFHISTORICO;VLRVENDOR
MACV_CCUFHISTORICO;VLRVERBABONIF
MACV_CCUFHISTORICO;VLRVERBABONIFACR
MACV_CCUFHISTORICO_BKP;VLRBASEICMSFCP
MACV_CCUFHISTORICO_BKP;VLRBASESTFCP
MACV_CCUFHISTORICO_BKP;VLRBASESTFECP
MACV_CCUFHISTORICO_BKP;VLRBONIFPROD
MACV_CCUFHISTORICO_BKP;VLRCOMDESCTO
MACV_CCUFHISTORICO_BKP;VLRCOMPROR
MACV_CCUFHISTORICO_BKP;VLRCREDCOFINS
MACV_CCUFHISTORICO_BKP;VLRCREDICMS
MACV_CCUFHISTORICO_BKP;VLRCREDICMSANTECIPADO
MACV_CCUFHISTORICO_BKP;VLRCREDICMSPRESUMIDO
MACV_CCUFHISTORICO_BKP;VLRCREDPIS
MACV_CCUFHISTORICO_BKP;VLRCUSTOAPROV
MACV_CCUFHISTORICO_BKP;VLRCUSTOBASE
MACV_CCUFHISTORICO_BKP;VLRCUSTOBRUTO
MACV_CCUFHISTORICO_BKP;VLRCUSTOBRUTOFIXO
MACV_CCUFHISTORICO_BKP;VLRCUSTOBRUTOSEMIPI
MACV_CCUFHISTORICO_BKP;VLRCUSTOCOMERCIAL
MACV_CCUFHISTORICO_BKP;VLRCUSTOLIQUIDO
MACV_CCUFHISTORICO_BKP;VLRCUSTOLIQUIDOFIXO
MACV_CCUFHISTORICO_BKP;VLRCUSTOLIQUIDOSEMIPI
MACV_CCUFHISTORICO_BKP;VLRCUSTOPRECIFICACAO
MACV_CCUFHISTORICO_BKP;VLRDESCFINANC
MACV_CCUFHISTORICO_BKP;VLRDESCONTO
MACV_CCUFHISTORICO_BKP;VLRDESPESAS
MACV_CCUFHISTORICO_BKP;VLRFCPST
MACV_CCUFHISTORICO_BKP;VLRFECP
MACV_CCUFHISTORICO_BKP;VLRFRETE
MACV_CCUFHISTORICO_BKP;VLRICMS
MACV_CCUFHISTORICO_BKP;VLRICMSATAC
MACV_CCUFHISTORICO_BKP;VLRICMSDIFER
MACV_CCUFHISTORICO_BKP;VLRICMSST
MACV_CCUFHISTORICO_BKP;VLRIMPOSTOPRESUMIDO
MACV_CCUFHISTORICO_BKP;VLRIPI
MACV_CCUFHISTORICO_BKP;VLRIPIPAUTA
MACV_CCUFHISTORICO_BKP;VLRPAUTAICMS
MACV_CCUFHISTORICO_BKP;VLRPISCOFINSVERBA
MACV_CCUFHISTORICO_BKP;VLRSTPAUTA
MACV_CCUFHISTORICO_BKP;VLRTOTALNF
MACV_CCUFHISTORICO_BKP;VLRVENDOR
MACV_CCUFHISTORICO_BKP;VLRVERBABONIF
MACV_CCUFHISTORICO_BKP;VLRVERBABONIFACR
MACV_CUSTOCOMPRAFAM;VLRCUSTOBASE
MACV_CUSTOCOMPRAFAM;VLRFRETE
MACV_CUSTOCOMPRAFAM;VLRIPIPAUTA
MACV_CUSTOCOMPRAFAM;VLRVERBABONIF
MACV_CUSTOCOMPRAPENDENTETOTAL;QTDEMBVLR
MACV_CUSTOCOMPRAPENDENTETOTAL;VLRCUSTOATUAL
MACV_CUSTOCOMPRAPENDENTETOTAL;VLRCUSTOBASE
MACV_CUSTOCOMPRAPENDENTETOTAL;VLRCUSTOBRUTO
MACV_CUSTOCOMPRAPENDENTETOTAL;VLRCUSTOLIQUIDO
MACV_CUSTOCOMPRAPENDENTETOTAL;VLRCUSTOPENDENTE
MACV_CUSTOCOMPRAPENDENTETOTAL;VLRDESCONTO
MACV_CUSTOCOMPRAPENDENTETOTAL;VLRICMSST
MACV_CUSTOCOMPRAPENDENTETOTAL;VLRIPI
MACV_CUSTOCOMPRAPENDENTETOTAL;VLRIPIPAUTA
MACV_CUSTOCOMPRAPIC;VLRCUSTOBASE
MACV_CUSTOCOMPRAPIC;VLRFRETE
MACV_CUSTOCOMPRAPIC;VLRIPIPAUTA
MACV_CUSTOCOMPRAPIC;VLRVERBABONIF
MACV_CUSTOCOMPRAUF;VLRBONIFPROD
MACV_CUSTOCOMPRAUF;VLRCOMDESCTO
MACV_CUSTOCOMPRAUF;VLRCREDCOFINS
MACV_CUSTOCOMPRAUF;VLRCREDICMS
MACV_CUSTOCOMPRAUF;VLRCREDIPI
MACV_CUSTOCOMPRAUF;VLRCREDPIS
MACV_CUSTOCOMPRAUF;VLRCUSTOBASE
MACV_CUSTOCOMPRAUF;VLRCUSTOBRUTO
MACV_CUSTOCOMPRAUF;VLRCUSTOBRUTOSEMIPI
MACV_CUSTOCOMPRAUF;VLRCUSTOCOMERCIAL
MACV_CUSTOCOMPRAUF;VLRCUSTOLIQUIDO
