ORIGEM;EMPRESA;TITULO;PEDIDO;COD_FORNECEDOR;FORNECEDOR;COMPRADOR;DATA_EMISSAO;DATA_PREV_ENTREGA;PRAZO_PAGAMENTO_DIAS;PARCELA;DATA_VENCIMENTO;STATUS_PEDIDO;VALOR_PROJETADO
1-TITULO_REAL;15;2329/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;4200
1-TITULO_REAL;3;2317/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;5526
1-TITULO_REAL;4;2318/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;2997
1-TITULO_REAL;14;2304/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;11748
1-TITULO_REAL;11;2308/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;3440
1-TITULO_REAL;18;2314/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;6240
1-TITULO_REAL;7;2298/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;2435
1-TITULO_REAL;18;2327/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;2731
1-TITULO_REAL;6;2320/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;4200
1-TITULO_REAL;3;2289/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;7167
1-TITULO_REAL;5;2293/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;4570
1-TITULO_REAL;7;2321/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;2270
1-TITULO_REAL;2;2316/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;2240
1-TITULO_REAL;12;2325/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;6750
1-TITULO_REAL;3;2288/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;23562
1-TITULO_REAL;14;2302/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;2429
1-TITULO_REAL;8;2300/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;5867
1-TITULO_REAL;17;2306/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;1509
1-TITULO_REAL;2;2286/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;7635
1-TITULO_REAL;13;2312/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;4681
1-TITULO_REAL;6;2295/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;1772
1-TITULO_REAL;12;2311/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;5589
1-TITULO_REAL;13;2326/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;5557
1-TITULO_REAL;17;2323/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;2018
1-TITULO_REAL;12;2309/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;17365
1-TITULO_REAL;5;2292/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;1278
1-TITULO_REAL;15;2280/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;30456
1-TITULO_REAL;13;2313/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;2438
1-TITULO_REAL;11;2307/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;9344
1-TITULO_REAL;18;2315/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;3303
1-TITULO_REAL;17;2305/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;8461
1-TITULO_REAL;2;2287/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;3273
1-TITULO_REAL;4;2290/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;6964
1-TITULO_REAL;7;2297/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;7258
1-TITULO_REAL;4;2291/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;1732
1-TITULO_REAL;11;2324/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;2734
1-TITULO_REAL;6;2294/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;17145
1-TITULO_REAL;14;2322/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;1281
1-TITULO_REAL;15;2328/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;15618
1-TITULO_REAL;5;2319/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;1890
1-TITULO_REAL;8;2301/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;19/05/2026;;30;1;18/06/2026;FATURADO;1574
1-TITULO_REAL;17;623939/1-1;;8714;BASTON DO BRASIL PRODUTOS QUIMICO LTDA;BATISTA;14/05/2026;;35;1;18/06/2026;FATURADO;11748,67
1-TITULO_REAL;15;340038/1-2;;14468;BERTOLINI INDUSTRIA QUIMICA LTDA;BATISTA;21/05/2026;;28;2;18/06/2026;FATURADO;3279,99
1-TITULO_REAL;15;8427/2-2;;16990;BIGUA ALIMENTOS IND E COMLTDA;NIDAL;20/05/2026;;29;2;18/06/2026;FATURADO;9806,72
1-TITULO_REAL;50;43969/1-3;;17072;BRDECOR COM E IMP DE ARTIGOS FESTA;NUJUD;23/04/2026;;56;3;18/06/2026;FATURADO;1520,33
1-TITULO_REAL;2;6454516/1-1;;12167;BRF S.A;SANDRO;21/05/2026;;28;1;18/06/2026;FATURADO;0
1-TITULO_REAL;17;6454526/1-1;;12167;BRF S.A;SANDRO;21/05/2026;;28;1;18/06/2026;FATURADO;0
1-TITULO_REAL;15;136155/1-1;;9543;CARGNELUTTI COM DE GAS LTDA;MODELO;04/05/2026;;45;1;18/06/2026;FATURADO;220
1-TITULO_REAL;17;136140/1-1;;9543;CARGNELUTTI COM DE GAS LTDA;MODELO;04/05/2026;;45;1;18/06/2026;FATURADO;460
1-TITULO_REAL;15;90947/1-1;;14321;COOPERATIVA SANTA CLARA LTDA;SANDRO;21/05/2026;;28;1;18/06/2026;FATURADO;102816
1-TITULO_REAL;15;284280/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;1404
1-TITULO_REAL;15;284288/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;1404
1-TITULO_REAL;15;284276/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;936,01
1-TITULO_REAL;15;284277/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;1229,41
1-TITULO_REAL;15;284282/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;2808
1-TITULO_REAL;15;284260/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;703,8
1-TITULO_REAL;15;284263/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;2083,2
1-TITULO_REAL;15;284281/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;2808
1-TITULO_REAL;15;284278/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;385,2
1-TITULO_REAL;15;284285/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;93,6
1-TITULO_REAL;15;284270/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;385,2
1-TITULO_REAL;15;284279/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;234,6
1-TITULO_REAL;15;284269/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;234,6
1-TITULO_REAL;15;284292/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;1024,5
1-TITULO_REAL;15;284275/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;1229,41
1-TITULO_REAL;15;284284/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;385,2
1-TITULO_REAL;15;284289/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;819,6
1-TITULO_REAL;15;284287/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;703,8
1-TITULO_REAL;15;284267/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;385,2
1-TITULO_REAL;15;284271/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;2083,2
1-TITULO_REAL;15;284272/34-1;;9639;CRBS S/A;NICOLAS;27/05/2026;;22;1;18/06/2026;FATURADO;93,6
1-TITULO_REAL;2;1965163/1-1;;21231;DALMOLIN & VANZIN IMPORTACAO E EXPORTACAO DE PRODUTOS ALIMENTICIOS LTDA;SANDRO;11/06/2026;;7;1;18/06/2026;FATURADO;1129,18
1-TITULO_REAL;3;1965161/1-1;;21231;DALMOLIN & VANZIN IMPORTACAO E EXPORTACAO DE PRODUTOS ALIMENTICIOS LTDA;SANDRO;11/06/2026;;7;1;18/06/2026;FATURADO;2225,08
1-TITULO_REAL;2;50620004/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;08/06/2026;;10;1;18/06/2026;FATURADO;868,8
1-TITULO_REAL;4;50620002/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;05/06/2026;;13;1;18/06/2026;FATURADO;368,3
1-TITULO_REAL;7;50620008/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;08/06/2026;;10;1;18/06/2026;FATURADO;625,63
1-TITULO_REAL;3;50620001/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;05/06/2026;;13;1;18/06/2026;FATURADO;1917,03
1-TITULO_REAL;6;50620006/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;17/06/2026;;1;1;18/06/2026;FATURADO;941,99
1-TITULO_REAL;5;50620007/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;06/06/2026;;12;1;18/06/2026;FATURADO;469,82
1-TITULO_REAL;14;50620005/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;08/06/2026;;10;1;18/06/2026;FATURADO;1147,39
1-TITULO_REAL;16;247615/1-1;;16727;DIST DE ALIM BRISTOT LTDA;SANDRO;21/05/2026;;28;1;18/06/2026;FATURADO;14570
1-TITULO_REAL;15;13882/0-2;;14395;ENGARRAFADORA BRAMBILA LTDA;NICOLAS;18/05/2026;;31;2;18/06/2026;FATURADO;0
1-TITULO_REAL;15;13881/0-2;;14395;ENGARRAFADORA BRAMBILA LTDA;NICOLAS;18/05/2026;;31;2;18/06/2026;FATURADO;1525,85
1-TITULO_REAL;15;13880/0-2;;14395;ENGARRAFADORA BRAMBILA LTDA;NICOLAS;18/05/2026;;31;2;18/06/2026;FATURADO;0
1-TITULO_REAL;12;223256/1-1;;7365;ERVATEIRA PICOLO BADALOTTI LTDA.;NIDAL;04/05/2026;;45;1;18/06/2026;FATURADO;2312
1-TITULO_REAL;14;479021/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;SANDRO;21/05/2026;;28;1;18/06/2026;FATURADO;3055,5
1-TITULO_REAL;6;479019/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;WERTER;21/05/2026;;28;1;18/06/2026;FATURADO;460,7
1-TITULO_REAL;14;479020/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;WERTER;21/05/2026;;28;1;18/06/2026;FATURADO;745,04
1-TITULO_REAL;8;479023/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;WERTER;21/05/2026;;28;1;18/06/2026;FATURADO;830,55
1-TITULO_REAL;8;479023/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;SANDRO;21/05/2026;;28;1;18/06/2026;FATURADO;830,55
1-TITULO_REAL;6;479018/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;SANDRO;21/05/2026;;28;1;18/06/2026;FATURADO;2430,2
1-TITULO_REAL;12;706951/101-1;;15011;EXCELSIOR ALIMENTOS S.A;SANDRO;21/05/2026;;28;1;18/06/2026;FATURADO;5490,71
1-TITULO_REAL;16;662424/1-1;;3528;FABIANO ZAFFALON E CIA.;SANDRO;21/05/2026;;28;1;18/06/2026;FATURADO;32422,92
1-TITULO_REAL;15;16074/1-3;;7918;FERRUCCI E MIRANDA LTDA-EPP;NIDAL;28/05/2026;;21;3;18/06/2026;FATURADO;4243
1-TITULO_REAL;15;16003/1-5;;7918;FERRUCCI E MIRANDA LTDA-EPP;NIDAL;14/05/2026;;35;5;18/06/2026;FATURADO;4572
1-TITULO_REAL;15;6772/0-1;;21822;FONTANA S.A;BATISTA;07/05/2026;;42;1;18/06/2026;FATURADO;28295,07
1-TITULO_REAL;16;341558/1-2;;3638;FRIBOI LTDA.;LAURINDO;21/05/2026;;28;2;18/06/2026;FATURADO;35591,54
1-TITULO_REAL;16;341557/1-1;;3638;FRIBOI LTDA.;LAURINDO;21/05/2026;;28;1;18/06/2026;FATURADO;79469,66
1-TITULO_REAL;16;341560/1-2;;3638;FRIBOI LTDA.;LAURINDO;21/05/2026;;28;2;18/06/2026;FATURADO;138789,33
1-TITULO_REAL;16;341559/1-2;;3638;FRIBOI LTDA.;LAURINDO;21/05/2026;;28;2;18/06/2026;FATURADO;53720,84
1-TITULO_REAL;15;533583/2-2;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;45;2;18/06/2026;FATURADO;580,46
1-TITULO_REAL;13;249454/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;3;18/06/2026;FATURADO;590,34
1-TITULO_REAL;5;249461/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;3;18/06/2026;FATURADO;323,43
1-TITULO_REAL;15;249465/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;3;18/06/2026;FATURADO;3842,82
1-TITULO_REAL;3;249499/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;3;18/06/2026;FATURADO;1210,12
1-TITULO_REAL;15;249465/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;3;18/06/2026;FATURADO;3842,82
1-TITULO_REAL;4;249462/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;3;18/06/2026;FATURADO;384,41
1-TITULO_REAL;8;249458/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;3;18/06/2026;FATURADO;324,97
1-TITULO_REAL;12;249457/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;3;18/06/2026;FATURADO;774,51
1-TITULO_REAL;6;249460/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;3;18/06/2026;FATURADO;395,81
1-TITULO_REAL;11;249502/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;3;18/06/2026;FATURADO;610,39
1-TITULO_REAL;11;249502/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;3;18/06/2026;FATURADO;610,39
1-TITULO_REAL;4;249462/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;3;18/06/2026;FATURADO;384,41
1-TITULO_REAL;4;249462/4-1;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;1;18/06/2026;FATURADO;384,41
1-TITULO_REAL;4;249462/4-2;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;2;18/06/2026;FATURADO;384,41
1-TITULO_REAL;2;249491/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;3;18/06/2026;FATURADO;1086,95
1-TITULO_REAL;17;249466/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;3;18/06/2026;FATURADO;528,39
1-TITULO_REAL;17;249466/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;3;18/06/2026;FATURADO;528,39
1-TITULO_REAL;8;249458/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;3;18/06/2026;FATURADO;324,97
1-TITULO_REAL;13;249454/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;3;18/06/2026;FATURADO;590,34
1-TITULO_REAL;7;249459/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;3;18/06/2026;FATURADO;391,2
1-TITULO_REAL;6;249460/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;3;18/06/2026;FATURADO;395,81
1-TITULO_REAL;4;249462/4-2;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;2;18/06/2026;FATURADO;384,41
1-TITULO_REAL;12;249457/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;3;18/06/2026;FATURADO;774,51
1-TITULO_REAL;4;249462/4-1;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;1;18/06/2026;FATURADO;384,41
1-TITULO_REAL;2;249491/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;3;18/06/2026;FATURADO;1086,95
1-TITULO_REAL;7;249459/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;MODELO;20/03/2026;;90;3;18/06/2026;FATURADO;391,2
1-TITULO_REAL;3;249499/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;3;18/06/2026;FATURADO;1210,12
1-TITULO_REAL;5;249461/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;20/03/2026;;90;3;18/06/2026;FATURADO;323,43
1-TITULO_REAL;15;302005/1-1;;16062;INDUSTRIA DE ALIMENTOS PETRY LTDA;NIDAL;07/05/2026;;42;1;18/06/2026;FATURADO;8674,5
1-TITULO_REAL;17;80520001/700-1;;2541;JULIANO ALVES PAVANATTO;LAURINDO;10/06/2026;;8;1;18/06/2026;FATURADO;816,47
1-TITULO_REAL;17;20520001/700-1;;2541;JULIANO ALVES PAVANATTO;LAURINDO;10/06/2026;;8;1;18/06/2026;FATURADO;1224,71
1-TITULO_REAL;3;4184316/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;WERTER;21/05/2026;;28;1;18/06/2026;FATURADO;412,56
1-TITULO_REAL;14;4184318/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;WERTER;21/05/2026;;28;1;18/06/2026;FATURADO;103,14
1-TITULO_REAL;6;4184317/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;WERTER;21/05/2026;;28;1;18/06/2026;FATURADO;103,14
1-TITULO_REAL;7;30620006/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;05/06/2026;;13;1;18/06/2026;FATURADO;0
1-TITULO_REAL;14;30620008/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;05/06/2026;;13;1;18/06/2026;FATURADO;0
1-TITULO_REAL;8;30620007/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;05/06/2026;;13;1;18/06/2026;FATURADO;0
1-TITULO_REAL;2;30620001/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;08/06/2026;;10;1;18/06/2026;FATURADO;0
1-TITULO_REAL;4;30620003/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;05/06/2026;;13;1;18/06/2026;FATURADO;0
1-TITULO_REAL;5;30620004/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;09/06/2026;;9;1;18/06/2026;FATURADO;0
1-TITULO_REAL;6;30620005/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;05/06/2026;;13;1;18/06/2026;FATURADO;0
1-TITULO_REAL;3;30620003/1-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;SEM COMPRADOR;18/06/2026;;0;1;18/06/2026;FATURADO;0
1-TITULO_REAL;3;30620002/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;05/06/2026;;13;1;18/06/2026;FATURADO;0
1-TITULO_REAL;3;749062/001-1;;13918;MADEIREIRA CHAPECO LTDA;SEM COMPRADOR;18/06/2026;;0;1;18/06/2026;FATURADO;138,8
1-TITULO_REAL;12;1028505/0-1;;10511;MARQUESPAN ALIMENTOS LTDA;LAURINDO;25/05/2026;;24;1;18/06/2026;FATURADO;14209,99
1-TITULO_REAL;3;24913/001-1;;8438;MERCOSUL FERRAGEM & MAT DE CONST LTDA;SEM COMPRADOR;18/06/2026;;0;1;18/06/2026;FATURADO;1487,1
1-TITULO_REAL;16;41157/1-1;;13207;MILANESE INDUSTRIA DE ALIMENTOS LTDA;SANDRO;21/05/2026;;28;1;18/06/2026;FATURADO;0
1-TITULO_REAL;15;1562012/1-3;;10190;MILI S/A;BATISTA;19/04/2026;;60;3;18/06/2026;FATURADO;5389,58
1-TITULO_REAL;15;1562011/1-3;;10190;MILI S/A;BATISTA;19/04/2026;;60;3;18/06/2026;FATURADO;20711,61
1-TITULO_REAL;15;131081/1-1;;4131;NAT CEREAIS E ALIMENTOS LTDA;WERTER;14/05/2026;;35;1;18/06/2026;FATURADO;17470,4
1-TITULO_REAL;11;65/700-1;;21599;NEIDE MARIA COGO MENDES HORTFRUTIGRANGEI;LAURINDO;03/06/2026;;15;1;18/06/2026;FATURADO;0
1-TITULO_REAL;11;66/700-1;;21599;NEIDE MARIA COGO MENDES HORTFRUTIGRANGEI;LAURINDO;03/06/2026;;15;1;18/06/2026;FATURADO;0
1-TITULO_REAL;3;65/1-1;;21599;NEIDE MARIA COGO MENDES HORTFRUTIGRANGEI;SEM COMPRADOR;18/06/2026;;0;1;18/06/2026;FATURADO;0
1-TITULO_REAL;11;1737/8-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;21/05/2026;;28;1;18/06/2026;FATURADO;1192,98
1-TITULO_REAL;7;3991/1-1;;15756;PANARIUS DISTRIB LTDA;SANDRO;03/06/2026;;15;1;18/06/2026;FATURADO;375
1-TITULO_REAL;6;3989/1-1;;15756;PANARIUS DISTRIB LTDA;SANDRO;03/06/2026;;15;1;18/06/2026;FATURADO;670,5
1-TITULO_REAL;11;204764/1-1;;10124;PEPSICO DO BRASIL LTDA;WERTER;28/05/2026;;21;1;18/06/2026;FATURADO;5468,91
1-TITULO_REAL;3;12624/IMP-5;;13547;PGS ITCOMERCIO LOCACAO E SERVICOS DE EQ;SEM COMPRADOR;19/01/2026;;150;5;18/06/2026;FATURADO;2156
1-TITULO_REAL;15;8939/1-1;;8414;PLAST INDUSTRIA E COM DE PLASTICOS LTDA;LAURINDO;21/05/2026;;28;1;18/06/2026;FATURADO;1893,19
1-TITULO_REAL;3;31923/001-1;;17566;PORTO BALANÇAS LTDA;SEM COMPRADOR;18/06/2026;;0;1;18/06/2026;FATURADO;1304,6
1-TITULO_REAL;15;143871/1-3;;15886;REDOL ALIMENTOS LTDA;WERTER;07/05/2026;;42;3;18/06/2026;FATURADO;0
1-TITULO_REAL;15;116747/1-1;;7076;S.A.FOSFOROS GABOARDI;BATISTA;21/05/2026;;28;1;18/06/2026;FATURADO;6386,33
1-TITULO_REAL;15;68930/1-2;;6169;THERMO PRINT ETIQUETAS E ROTULOS EIRELI;LAURINDO;30/04/2026;;49;2;18/06/2026;FATURADO;24011,55
1-TITULO_REAL;13;843652/3-1;;16038;TRIVIALY ALIMENTOS;SANDRO;14/05/2026;;35;1;18/06/2026;FATURADO;1124,89
2-PROJECAO_PEDIDO;15;;60694;9605;PONCHE VERDE INDL. DO MATE LTDA.;NIDAL;06/05/2026;21/05/2026;28;1;18/06/2026;SALDO RESIDUAL;21550
1-TITULO_REAL;15;296616/1-1;;3818;ALIMENTOS N BONN LTDA;WERTER;29/05/2026;;21;1;19/06/2026;FATURADO;2290,38
