CODIGO_CONSINCO;DESCRICAO_PRODUTO;DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;ATIVO_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;ESTOQUE_DISPONIVEL;PEDIDOS_PENDENTES_COMPRA;ESTOQUE_MINIMO;ESTOQUE_MAXIMO;QTD_VENDIDA_30D
2655;CREME NUTELLA FERRERO 140G;MERCEARIA;WERTER;15;A;10;10;-1;1200;490;680;0
2655;CREME NUTELLA FERRERO 140G;MERCEARIA;WERTER;14;A;10;10;36;0;28;38;37
2655;CREME NUTELLA FERRERO 140G;MERCEARIA;WERTER;13;A;10;10;10;0;40;60;0
2655;CREME NUTELLA FERRERO 140G;MERCEARIA;WERTER;12;A;10;10;22;0;40;50;1
2655;CREME NUTELLA FERRERO 140G;MERCEARIA;WERTER;1;A;10;10;9;0;8;18;8
2655;CREME NUTELLA FERRERO 140G;MERCEARIA;WERTER;2;A;10;10;3;0;40;50;19
2655;CREME NUTELLA FERRERO 140G;MERCEARIA;WERTER;3;A;10;10;79;0;80;100;58
2655;CREME NUTELLA FERRERO 140G;MERCEARIA;WERTER;4;A;10;10;1;0;28;38;2
2655;CREME NUTELLA FERRERO 140G;MERCEARIA;WERTER;5;A;10;10;2;0;28;38;14
2655;CREME NUTELLA FERRERO 140G;MERCEARIA;WERTER;6;A;10;10;7;0;40;50;19
2655;CREME NUTELLA FERRERO 140G;MERCEARIA;WERTER;7;A;10;10;15;0;28;38;0
2655;CREME NUTELLA FERRERO 140G;MERCEARIA;WERTER;8;A;10;10;72;0;28;38;19
2655;CREME NUTELLA FERRERO 140G;MERCEARIA;WERTER;17;A;10;10;17;0;40;50;2
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;17;A;12;12;5;0;24;36;10
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;18;A;12;12;70;0;24;36;52
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;15;A;12;12;0;2880;696;900;0
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;14;A;12;12;41;0;34;46;67
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;13;A;12;12;1;0;24;36;27
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;12;A;12;12;21;0;24;36;93
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;1;A;12;12;40;0;10;22;4
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;2;A;12;12;113;0;24;36;41
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;3;A;12;12;327;0;60;84;95
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;4;A;12;12;-2;0;34;46;38
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;5;A;12;12;4;0;34;46;6
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;6;A;12;12;63;0;24;36;5
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;7;A;12;12;28;0;34;46;12
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;8;A;12;12;14;0;34;46;34
2721;CREME NUTELLA FERRERO 350G AVELA C CACAU;MERCEARIA;WERTER;11;A;12;12;12;0;24;36;37
3426;CREME QUEIJO APTI 68G;MERCEARIA;WERTER;2;A;12;12;12;12;12;24;5
3426;CREME QUEIJO APTI 68G;MERCEARIA;WERTER;3;A;12;12;30;12;36;48;28
3426;CREME QUEIJO APTI 68G;MERCEARIA;WERTER;6;A;12;12;19;0;12;24;0
3426;CREME QUEIJO APTI 68G;MERCEARIA;WERTER;12;A;12;12;45;0;12;24;5
3426;CREME QUEIJO APTI 68G;MERCEARIA;WERTER;15;A;12;12;36;0;132;192;0
3426;CREME QUEIJO APTI 68G;MERCEARIA;WERTER;18;A;12;12;18;0;10;22;4
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;1;A;24;24;0;0;0;0;0
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;18;A;24;24;0;0;0;0;0
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;3;A;24;24;19;0;0;0;5
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;4;A;24;24;0;0;0;0;0
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;5;A;24;24;0;0;0;0;0
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;6;A;24;24;1;0;0;0;0
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;7;A;24;24;0;0;0;0;0
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;8;A;24;24;0;0;0;0;0
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;11;A;24;24;0;0;0;0;0
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;12;A;24;24;0;0;0;0;0
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;13;A;24;24;0;0;0;0;0
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;14;A;24;24;0;0;0;0;0
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;15;A;24;24;0;0;0;0;0
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;17;A;24;24;0;0;0;0;0
35851;CREMOGEMA TRADICIONAL 380G;MERCEARIA;WERTER;2;A;24;24;0;0;0;0;0
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;8;A;13;13;0;0;0;0;0
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;18;A;13;13;130;0;0;0;29
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;12;A;13;13;81;0;0;0;17
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;13;A;13;13;42;0;0;0;22
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;14;A;13;13;33;0;0;0;38
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;15;A;13;13;0;455;0;0;0
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;17;A;13;13;68;0;0;0;0
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;7;A;13;13;0;0;0;0;0
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;6;A;13;13;88;0;0;0;7
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;5;A;13;13;0;0;0;0;0
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;4;A;13;13;55;0;0;0;32
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;3;A;13;13;110;0;0;0;110
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;2;A;13;13;13;0;0;0;60
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;1;A;13;13;0;0;0;0;0
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;MERCEARIA;WERTER;11;A;13;13;37;0;0;0;24
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;7;A;13;13;0;0;0;0;0
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;6;A;13;13;43;0;0;0;3
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;5;A;13;13;0;0;0;0;0
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;4;A;13;13;-1;0;0;0;48
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;3;A;13;13;80;0;0;0;11
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;2;A;13;13;23;0;0;0;24
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;1;A;13;13;0;0;0;0;0
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;8;A;13;13;0;0;0;0;0
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;18;A;13;13;60;0;0;0;20
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;17;A;13;13;20;0;0;0;2
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;15;A;13;13;0;520;0;0;0
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;14;A;13;13;6;0;0;0;8
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;13;A;13;13;2;0;0;0;8
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;12;A;13;13;3;0;0;0;8
34768;CROISSANT 7DAYS 45G LAKA;MERCEARIA;WERTER;11;A;13;13;36;0;0;0;7
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;17;A;13;13;14;0;0;0;0
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;18;A;13;13;5;0;0;0;28
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;14;A;13;13;7;0;0;0;32
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;13;A;13;13;4;0;0;0;0
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;12;A;13;13;0;0;0;0;1
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;11;A;13;13;3;0;0;0;1
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;8;A;13;13;0;0;0;0;0
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;1;A;13;13;0;0;0;0;0
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;2;A;13;13;19;0;0;0;31
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;3;A;13;13;13;0;0;0;3
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;4;A;13;13;1;0;0;0;25
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;5;A;13;13;0;0;0;0;0
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;6;A;13;13;13;0;0;0;11
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;7;A;13;13;0;0;0;0;0
34767;CROISSANT 7DAYS 45G MORANGO;MERCEARIA;WERTER;15;A;13;13;0;650;0;0;0
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;13;A;10;10;4;0;0;0;0
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;14;A;10;10;0;0;0;0;0
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;11;A;10;10;-1;0;0;0;1
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;8;A;10;10;5;0;0;0;0
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;7;A;10;10;0;0;0;0;0
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;6;A;10;10;8;0;0;0;0
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;5;A;10;10;7;0;0;0;0
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;4;A;10;10;8;0;0;0;0
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;3;A;10;10;0;0;0;0;0
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;2;A;10;10;3;0;0;0;0
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;1;A;10;10;6;0;0;0;1
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;18;A;10;10;1;0;0;0;2
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;17;A;10;10;0;0;0;0;0
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;15;A;10;10;0;0;0;0;0
33683;DOCE AMEN STO ANT GIBI 1 4KG MOLECAO CASEIRO;MERCEARIA;WERTER;12;A;10;10;0;0;0;0;6
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;13;A;10;10;9;0;0;0;4
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;12;A;10;10;10;0;0;0;0
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;11;A;10;10;0;10;0;0;7
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;8;A;10;10;0;10;0;0;1
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;7;A;10;10;8;0;0;0;0
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;6;A;10;10;3;10;0;0;0
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;5;A;10;10;4;0;0;0;0
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;4;A;10;10;13;0;0;0;0
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;3;A;10;10;5;0;0;0;3
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;2;A;10;10;3;0;0;0;4
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;1;A;10;10;6;0;0;0;0
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;18;A;10;10;1;20;0;0;6
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;14;A;10;10;-8;10;0;0;7
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;15;A;10;10;0;0;0;0;0
33682;DOCE AMEN STO ANT GIBI 1 4KG PACOCA CASEIRA;MERCEARIA;WERTER;17;A;10;10;10;0;0;0;0
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;7;A;1;1;0;0;0;0;0
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;6;A;1;1;0;0;0;0;0
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;11;A;1;1;0;0;0;0;0
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;12;A;1;1;0;0;0;0;0
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;13;A;1;1;0;0;0;0;0
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;14;A;1;1;0;0;0;0;0
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;15;A;1;1;0;0;0;0;0
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;17;A;1;1;0;0;0;0;0
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;18;A;1;1;0;0;0;0;0
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;1;A;1;1;-2;0;0;0;1
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;2;A;1;1;0;0;0;0;0
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;3;A;1;1;-14;0;0;0;14
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;4;A;1;1;0;0;0;0;0
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;5;A;1;1;0;0;0;0;0
36836;DOCE BALSAMO SABORES 800G;MERCEARIA;WERTER;8;A;1;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;1;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;18;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;3;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;4;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;5;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;6;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;7;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;8;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;11;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;12;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;13;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;14;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;15;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;17;A;8;1;0;0;0;0;0
37580;DOCE CASEIRO AMENDUPA 900G AMENDOIM;MERCEARIA;NIDAL;2;A;8;1;0;0;0;0;0
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;1;A;12;12;37;0;10;22;11
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;18;A;12;12;26;24;36;48;34
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;3;A;12;12;153;0;84;120;88
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;4;A;12;12;37;0;30;42;1
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;5;A;12;12;25;12;30;42;24
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;6;A;12;12;38;24;48;60;70
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;7;A;12;12;22;24;30;42;38
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;8;A;12;12;13;24;30;42;0
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;11;A;12;12;90;36;96;132;64
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;12;A;12;12;30;36;48;72;79
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;13;A;12;12;55;0;48;60;4
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;14;A;12;12;38;0;30;42;16
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;15;A;12;12;396;0;1032;1368;0
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;17;A;12;12;111;0;96;132;31
2494;DOCE DE LEITE DOCITO PT 400G;MERCEARIA;WERTER;2;A;12;12;113;0;96;132;55
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;3;A;6;6;0;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;4;A;6;6;0;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;1;A;6;6;0;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;18;A;6;6;0;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;17;A;6;6;0;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;15;A;6;6;30;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;14;A;6;6;0;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;13;A;6;6;0;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;12;A;6;6;0;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;11;A;6;6;0;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;8;A;6;6;0;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;7;A;6;6;0;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;6;A;6;6;0;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;5;A;6;6;0;0;0;0;0
36243;DOCE DIFRUTTI 1 010KG ABOBORA;MERCEARIA;WERTER;2;A;6;6;0;0;0;0;0
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;18;A;6;6;5;6;6;12;5
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;17;A;6;6;-1;12;6;12;9
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;15;A;6;6;29;0;164;312;0
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;14;A;6;6;9;0;6;12;0
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;13;A;6;6;0;12;6;12;7
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;12;A;6;6;4;6;6;12;16
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;11;A;6;6;7;0;6;12;5
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;8;A;6;6;8;0;6;12;4
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;7;A;6;6;12;0;6;12;4
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;6;A;6;6;8;0;6;12;7
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;5;A;6;6;9;0;6;12;9
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;4;A;6;6;8;0;6;12;4
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;3;A;6;6;2;12;6;12;12
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;1;A;6;6;12;0;6;12;3
2533;DOCE DIFRUTTI 1 010KG FIGO;MERCEARIA;WERTER;2;A;6;6;7;0;6;12;3
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;15;A;6;6;0;0;164;312;0
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;17;A;6;6;12;0;6;12;6
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;18;A;6;6;14;0;6;12;3
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;5;A;6;6;10;0;6;12;1
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;6;A;6;6;8;0;6;12;12
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;7;A;6;6;12;0;6;12;4
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;8;A;6;6;10;0;6;12;3
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;11;A;6;6;5;6;6;12;7
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;12;A;6;6;10;0;6;12;20
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;13;A;6;6;8;0;6;12;7
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;14;A;6;6;10;0;6;12;3
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;1;A;6;6;6;6;6;12;0
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;2;A;6;6;13;0;6;12;4
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;3;A;6;6;4;6;6;12;33
2536;DOCE DIFRUTTI 1 010KG GOIABA;MERCEARIA;WERTER;4;A;6;6;6;0;6;12;6
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;12;A;6;6;6;6;6;12;9
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;13;A;6;6;7;0;6;12;3
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;14;A;6;6;13;0;6;12;5
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;15;A;6;6;42;0;186;324;0
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;17;A;6;6;12;0;6;12;3
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;18;A;6;6;10;0;6;12;1
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;11;A;6;6;6;6;6;12;6
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;7;A;6;6;7;0;6;12;3
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;6;A;6;6;11;0;6;12;1
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;5;A;6;6;10;0;6;12;1
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;3;A;6;6;31;0;6;12;13
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;2;A;6;6;10;0;6;12;0
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;1;A;6;6;5;6;6;12;7
2534;DOCE DIFRUTTI 1 010KG MORANGO;MERCEARIA;WERTER;8;A;6;6;8;0;6;12;4
2537;DOCE DIFRUTTI 1 010KG PESSEGO;MERCEARIA;WERTER;18;A;6;6;27;0;6;12;1
2537;DOCE DIFRUTTI 1 010KG PESSEGO;MERCEARIA;WERTER;17;A;6;6;10;0;6;12;2
2537;DOCE DIFRUTTI 1 010KG PESSEGO;MERCEARIA;WERTER;15;A;6;6;18;0;182;300;0
2537;DOCE DIFRUTTI 1 010KG PESSEGO;MERCEARIA;WERTER;14;A;6;6;18;0;6;12;0
2537;DOCE DIFRUTTI 1 010KG PESSEGO;MERCEARIA;WERTER;13;A;6;6;7;0;6;12;6
2537;DOCE DIFRUTTI 1 010KG PESSEGO;MERCEARIA;WERTER;12;A;6;6;6;6;6;12;7
2537;DOCE DIFRUTTI 1 010KG PESSEGO;MERCEARIA;WERTER;11;A;6;6;10;0;6;12;2
2537;DOCE DIFRUTTI 1 010KG PESSEGO;MERCEARIA;WERTER;8;A;6;6;8;0;6;12;3
