CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;DEPARTAMENTO;NRO_PEDIDO;DATA;NRO_PED_EXPEDICAO;CARGA;EMBALAGEM;ESTOQUE_DISPONIVEL_CD;QUANTIDADE_A_EXPEDIR;QTD_SEPARADA;QTD_CONFERIDA;DATA_CONFERENCIA;USUARIO_CONFERENCIA;ESTOQUE_DISPONIVEL_LOJA
3;19358;INCENSO FLUTE C 8 SETE ERVAS;NAO ALIMENTO;76240;04/06/2026;140199;73129;25;0;25;0;0;10/06/2026;RAMIRES;86
3;25417;VESTIDO CAIPIRA TAM P;NAO ALIMENTO;76240;04/06/2026;140199;73129;1;0;5;0;0;10/06/2026;RAMIRES;-8
3;17476;DUCHA ENERDUCHA UP4 6800W 220V BCO;NAO ALIMENTO;76240;04/06/2026;140199;73129;1;0;1;0;0;10/06/2026;RAMIRES;29
3;9503;FACA TRAMONTINA CHURRASCO 4 LEME VERMELHA;NAO ALIMENTO;76240;04/06/2026;140199;73129;60;-240;180;4;4;10/06/2026;RAMIRES;-23
3;22275;PORTA SAB LIQ SANREMO 280ML;NAO ALIMENTO;76240;04/06/2026;140199;73129;1;0;3;0;0;10/06/2026;RAMIRES;16
3;15033;CAD ESPI CD 10X1 200FLS BRASILIDADE;NAO ALIMENTO;76240;04/06/2026;140199;73129;1;0;2;0;0;10/06/2026;RAMIRES;0
3;6631;LAMP ELGIN BULBO 9W 6500K 220V;NAO ALIMENTO;76240;04/06/2026;140199;73129;10;8870;20;3;3;10/06/2026;RAMIRES;255
3;17549;EMB PRATICA GABOARDI 3KG;NAO ALIMENTO;76240;04/06/2026;140199;73129;25;25;50;0;0;10/06/2026;RAMIRES;56
3;18913;GARFO REFEICAO FORFEST PREM 25UN BCO;NAO ALIMENTO;76240;04/06/2026;140199;73129;20;40;20;0;0;10/06/2026;RAMIRES;-39
3;19356;INCENSO FLUTE C 8 SAL GROSSO;NAO ALIMENTO;76240;04/06/2026;140199;73129;25;150;25;1;1;10/06/2026;RAMIRES;99
3;36297;CANETA ESF TRIGLOW LYKE C 10 CORES;NAO ALIMENTO;76240;04/06/2026;140199;73129;10;0;10;0;0;10/06/2026;RAMIRES;29
7;25106;VASSOURA JARDINEIRA S CABO;PERFUMARIA E LIMPEZA;76208;04/06/2026;;;1;0;3;0;0;;;2
17;33464;SABAO GIRANDO SOL C 5 GLICE NEUTRO;PERFUMARIA E LIMPEZA;76220;04/06/2026;140189;73112;10;70;20;2;2;17/06/2026;PAMELA;8
3;6631;LAMP ELGIN BULBO 9W 6500K 220V;NAO ALIMENTO;76346;05/06/2026;140294;73129;10;8870;10;3;3;10/06/2026;RAMIRES;255
3;22275;PORTA SAB LIQ SANREMO 280ML;NAO ALIMENTO;76346;05/06/2026;140294;73129;1;0;1;0;0;10/06/2026;RAMIRES;16
3;35021;DUCHA SS ZAGONEL 3T 220V BCA;NAO ALIMENTO;76346;05/06/2026;140294;73129;12;0;12;0;0;10/06/2026;RAMIRES;88
3;9503;FACA TRAMONTINA CHURRASCO 4 LEME VERMELHA;NAO ALIMENTO;76346;05/06/2026;140294;73129;60;-240;60;4;4;10/06/2026;RAMIRES;-23
3;19339;INCENSO FLUTE C 8 CHAMA FREGUES;NAO ALIMENTO;76346;05/06/2026;140294;73129;25;0;25;0;0;10/06/2026;RAMIRES;30
11;9751;LEITE SANTA CLARA UHT INT 1L;PERECIVEIS;76664;05/06/2026;141039;73459;12;94680;1020;340;255;;;6663
13;2911;ACHOC LIQ ITALAC 200ML;MERCEARIA;76617;05/06/2026;140814;73375;24;104;480;0;0;06/06/2026;AUGUSTO;-4
13;3679;LEITE COND ITALAC TP 395G SEMIDESNATADO;MERCEARIA;76617;05/06/2026;140814;73375;27;27;270;0;0;06/06/2026;AUGUSTO;500
13;783;ACHOC PO NESCAU SH 2 01KG;MERCEARIA;76647;05/06/2026;140835;73375;4;584;20;0;0;09/06/2026;JOCELAINE;9
13;2107;CAFE SOL NESCAFE SH 40G TRADICAO FORTE;MERCEARIA;76680;05/06/2026;140887;73375;24;11610;120;5;5;09/06/2026;JOCELAINE;209
7;23217;SAL REFINADO EX GARCA 1K;MERCEARIA;77229;06/06/2026;;;10;1404;10;0;0;;;55
7;5691;DETERG YPE 500 ML CLEAR;PERFUMARIA E LIMPEZA;77229;06/06/2026;;;24;46;24;0;0;;;0
18;811;CHOC PO TRISANTI 70 CACAU 1 005KG;MERCEARIA;77243;06/06/2026;;;1;13;2;0;0;;;-7
7;23217;SAL REFINADO EX GARCA 1K;MERCEARIA;77683;08/06/2026;;;10;1404;10;0;0;;;55
17;20454;MANG DUOCOLOR 10MTS;NAO ALIMENTO;77731;08/06/2026;142666;74389;1;0;2;0;0;;;-2
7;985;MOSTARDA ODERICH SH 1KG;MERCEARIA;78234;09/06/2026;;;6;0;6;0;0;;;74
7;2087;CHA PRENDA 18G PRETO;MERCEARIA;78234;09/06/2026;;;20;1687;20;0;0;;;80
7;15194;CAFE SOL NESCAFE TRAD SH L40P36G;MERCEARIA;78234;09/06/2026;;;24;0;24;0;0;;;145
7;38145;CAFE SOL NESCAFE VD 200G GTS 10G TRAD;MERCEARIA;78234;09/06/2026;;;12;24;12;0;0;;;-12
7;2076;CHA PRENDA 10G CAMOMILA;MERCEARIA;78234;09/06/2026;;;20;1880;20;0;0;;;145
17;20454;MANG DUOCOLOR 10MTS;NAO ALIMENTO;78280;09/06/2026;144225;75343;1;0;1;0;0;;;-2
18;25106;VASSOURA JARDINEIRA S CABO;PERFUMARIA E LIMPEZA;78248;09/06/2026;144209;75367;1;0;2;0;0;09/06/2026;SAMUEL;5
18;8721;VELA SANDERO N1 BRANCA 8UN 80G;PERFUMARIA E LIMPEZA;78248;09/06/2026;144209;75367;24;2016;24;1;1;09/06/2026;SAMUEL;68
18;2491;KETCHUP ODERICH BISNAG 200G TRAD;MERCEARIA;78248;09/06/2026;;;24;48;24;0;0;;;49
18;20279;LUVA CONF LATEX P AMARELA;PERFUMARIA E LIMPEZA;78248;09/06/2026;144209;75367;12;0;12;0;0;09/06/2026;SAMUEL;0
18;21379;OLEO IPIRANGA F1 MASTER PERF 15W40 1L;PERFUMARIA E LIMPEZA;78248;09/06/2026;144209;75367;24;336;24;1;1;09/06/2026;SAMUEL;3
18;2266;CAPSULA DOLCE GUSTO 170G C 10 CAPP DOCE LEITE;MERCEARIA;78248;09/06/2026;144209;75367;6;0;6;0;0;;;16
3;6109;FOSFORO GABOARDI 10UN;NAO ALIMENTO;78893;10/06/2026;145752;76011;20;320;20;0;0;10/06/2026;M EDUARDA;112
3;7256;PALITO DENTAL GABOARDI 80UN PREMIUM;NAO ALIMENTO;78893;10/06/2026;145752;76011;25;1000;200;8;0;10/06/2026;M EDUARDA;-9
3;6631;LAMP ELGIN BULBO 9W 6500K 220V;NAO ALIMENTO;78893;10/06/2026;145752;76011;10;8870;10;0;0;10/06/2026;M EDUARDA;255
3;15033;CAD ESPI CD 10X1 200FLS BRASILIDADE;NAO ALIMENTO;78893;10/06/2026;145752;76011;1;0;3;0;0;10/06/2026;M EDUARDA;0
3;17012;CUIA PINTADA S/TAPA ERVA;NAO ALIMENTO;78893;10/06/2026;145752;76011;1;0;2;0;0;10/06/2026;M EDUARDA;-4
3;18914;GARFO REFEICAO FORFEST PREM 25UN CRISTAL;NAO ALIMENTO;78893;10/06/2026;145752;76011;20;20;20;1;0;10/06/2026;M EDUARDA;-38
3;12971;BALAO ZERINHO C 100 SORT;NAO ALIMENTO;78893;10/06/2026;145752;76011;1;0;9;0;0;10/06/2026;M EDUARDA;0
3;24968;PANO DE LIMPEZA FAVO 40X60;NAO ALIMENTO;78893;10/06/2026;145752;76011;1;0;11;0;0;10/06/2026;M EDUARDA;22
3;15115;CAD ESPI CD 80FLS CARTOGRAFIA T DUDA;NAO ALIMENTO;78893;10/06/2026;145752;76011;4;0;4;0;0;10/06/2026;M EDUARDA;25
3;15383;CANETA HIDROCOR BIC EVOLUT 12 CORES;NAO ALIMENTO;78893;10/06/2026;145752;76011;1;9;1;0;0;10/06/2026;M EDUARDA;25
3;33305;TAPETE BOX OVAL PVC 61X35CM;NAO ALIMENTO;78893;10/06/2026;145752;76011;1;0;2;0;0;10/06/2026;M EDUARDA;3
3;22275;PORTA SAB LIQ SANREMO 280ML;NAO ALIMENTO;78893;10/06/2026;145752;76011;1;0;5;0;0;10/06/2026;M EDUARDA;16
3;14985;CAD ESPI CD 1 4 80FLS FROZEN;NAO ALIMENTO;78893;10/06/2026;145752;76011;5;0;5;0;0;10/06/2026;M EDUARDA;9
3;19335;INCENSO FLUTE C 8 ARRUDA;NAO ALIMENTO;78893;10/06/2026;145752;76011;25;0;25;0;0;10/06/2026;M EDUARDA;41
3;17476;DUCHA ENERDUCHA UP4 6800W 220V BCO;NAO ALIMENTO;78893;10/06/2026;145752;76011;1;0;1;0;0;10/06/2026;M EDUARDA;29
3;36297;CANETA ESF TRIGLOW LYKE C 10 CORES;NAO ALIMENTO;78893;10/06/2026;145752;76011;10;0;10;0;0;10/06/2026;M EDUARDA;29
3;19356;INCENSO FLUTE C 8 SAL GROSSO;NAO ALIMENTO;78893;10/06/2026;145752;76011;25;150;25;1;0;10/06/2026;M EDUARDA;99
3;18516;FILME UTILFILME 15M;NAO ALIMENTO;78893;10/06/2026;145752;76011;25;0;50;0;0;10/06/2026;M EDUARDA;66
3;15757;CERV IMPERIO PILSEN LT 473ML PURO MALTE;BEBIDAS;79071;10/06/2026;146513;76252;12;1056;2640;220;0;;;1205
17;22707;RAC DODOPREM P RACAS 10 1K;PRODUTOS PET;78879;10/06/2026;145745;75833;1;0;1;1;1;10/06/2026;ELIAS;19
17;24099;SC LIXO PRO LIXO ROLAO 200L C 7;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;12;0;24;0;0;10/06/2026;RAMIRES;-12
17;20281;LUVA DANNY SILVER GRIP G AZUL;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;12;0;12;0;0;10/06/2026;RAMIRES;0
17;24098;SC LIXO PRO LIXO ROLAO 15L C 100;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;12;60;12;1;0;10/06/2026;RAMIRES;13
17;24107;SC LIXO ROL CASAFORT 100L C 10 AZ;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;25;0;75;3;0;10/06/2026;RAMIRES;-28
17;5175;CORDA VARAL BALDIN EXTRA FORTE 10MT;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;12;0;12;1;0;10/06/2026;RAMIRES;-1
17;16593;CORT UNHA INOX PREMIUM 5 2CM 1PC;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;1;0;2;0;0;10/06/2026;RAMIRES;4
17;18565;FLANELA ALG SUE 40X30CM;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;12;180;12;1;0;10/06/2026;RAMIRES;14
17;5174;CORDA VARAL ANGELINA EXT FORTE 15MT;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;12;0;12;0;0;10/06/2026;RAMIRES;-10
17;18568;FLANELA ALG SUE 58X38;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;12;0;24;0;0;10/06/2026;RAMIRES;-3
17;5877;ESFREGAO ACO DIVINOX 10G;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;50;700;100;0;0;10/06/2026;RAMIRES;78
17;22687;RAC CANISTER ALMONDEGA 7K;PRODUTOS PET;78879;10/06/2026;145745;75833;1;0;1;0;0;10/06/2026;ELIAS;7
17;21842;PEN BONITTA P PIOLHO R 535;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;1;0;1;0;0;10/06/2026;RAMIRES;4
17;8442;SILICONE DESTAQUE AERO 400ML LAVANDA;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;1;0;2;0;0;10/06/2026;RAMIRES;0
17;6018;ESPONJA YPE SINT MULTIUSO UN;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;60;180;60;0;0;10/06/2026;RAMIRES;60
17;20193;LIXA P PES DUPLA FACE;PERFUMARIA E LIMPEZA;78879;10/06/2026;145745;75833;1;0;2;2;0;10/06/2026;RAMIRES;-8
5;10;REFRIG COCA COLA PET 2L;BEBIDAS;79201;11/06/2026;152993;77419;4;80;328;0;0;;;1184
17;20454;MANG DUOCOLOR 10MTS;NAO ALIMENTO;79251;11/06/2026;147107;76570;1;0;2;0;0;;;-2
12;10855;CASTANHA CAJU UNIAGRO TORR SALG KG;PERECIVEIS;80273;12/06/2026;149866;;12;39,74;12;0;0;;;6,422
12;10869;CEREJA LA VIOLET KG;PERECIVEIS;80273;12/06/2026;149866;;6;52,8;12;0;0;;;6,508
12;10856;CASTANHA PARA UNIAGRO S CASCA;PERECIVEIS;80273;12/06/2026;149866;;20;40;20;0;0;;;9,944
8;23135;SABAO FONT COCO 200G;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;36;0;36;0;0;;;1
8;5691;DETERG YPE 500 ML CLEAR;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;24;46;24;0;0;;;0
8;17414;DET PO GOTA LIMPA 4KG HARMONIA;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;5;5;5;0;0;;;0
8;24062;SAPONACEO CREM FONT 250ML CLORO;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;12;0;12;0;0;;;4
8;6689;LAVA ROUPA ARIEL 700ML CLASSIC REF;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;10;33;10;0;0;;;7
8;12309;ALCOOL ARAUCARIA 46 500ML;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;12;1764;12;0;0;;;49
8;3952;AGUA SANIT Q BOA 5L;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;3;416;3;0;0;;;8
8;17173;DESINF GOTA LIMPA 2L FLORAL;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;6;564;6;0;0;;;26
8;17177;DESINF GOTA LIMPA 2L PINHO;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;6;18;6;0;0;;;13
8;35698;DET LIQ BARBAREX 5L NEUTRO;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;2;2;2;0;0;;;2
8;5492;DESINF YPE 500ML PINHO TRADICAO;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;12;13;12;0;0;;;4
8;5680;DET LIQ GOTA LIMPA 500ML MACA;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;24;528;24;0;0;;;132
8;12289;AGUA SANIT IMPERIAL 1L;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;12;0;12;0;0;;;0
8;36264;DET LIQ APYCE SUPER ACAO SH 800ML;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;12;96;12;0;0;;;6
8;3948;AGUA SANIT GOTA LIMPA 1L;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;12;614;12;0;0;;;0
8;5682;DET LIQ GOTA LIMPA 500ML NEUTRO;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;24;4563;24;0;0;;;79
8;17156;DESINF APYCE 2L JASMIM;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;6;651;6;0;0;;;12
8;12293;AGUA SANIT ZAVASKI 5L;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;4;224;4;0;0;;;17
8;19372;INSET NITROCID PO 50G;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;1;1;1;0;0;;;0
8;5435;DESINF GIRANDO SOL 2L LAVANDA;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;6;353;6;0;0;;;-8
8;17157;DESINF APYCE 2L LAVANDA;PERFUMARIA E LIMPEZA;80540;13/06/2026;151134;78612;6;582;6;0;0;;;27
12;7811;SABAO PO BRILHANTE 2 2KG LIMPEZA TOTAL;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;9;126;9;0;0;;;8
12;17164;DESINF AQUAFAST 5L MARINE;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;4;124;4;0;0;;;9
12;33287;AMAC APYCE 5L JASMIM RSA;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;2;92;6;0;0;;;29
12;5680;DET LIQ GOTA LIMPA 500ML MACA;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;24;528;48;0;0;;;60
12;6694;LAVA ROUPA BRILHANTE 3L HIGIENE TOTAL;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;4;16;4;0;0;;;15
12;17177;DESINF GOTA LIMPA 2L PINHO;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;6;18;6;0;0;;;9
12;7851;SABAO PO OMO 800G LAV PERFEITA;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;20;7042;20;0;0;;;16
12;5693;DETERG YPE 500ML CAPIM LIMAO;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;24;8;24;0;0;;;267
12;37429;AGUA SANITARIA SUPREMA 5 L;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;3;33;3;0;0;;;0
12;17420;DET PO TIXAN YPE CT 400PRIMAVERA;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;28;280;28;0;0;;;33
12;34845;ALVEJ BARBAREX 2L S CLORO;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;6;750;18;0;0;;;0
12;5683;DET LIQ GOTA LIMPA 5L NEUTRO;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;4;0;4;0;0;;;3
12;5697;AMAC YPE PRO ROUPAS TECIDOS 7L;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;1;2;1;0;0;;;0
12;6741;LAVA ROUPA UAU 3L ACTIVE;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;4;0;4;0;0;;;8
12;35580;DET LIQ BRILHANTE HIG TOTAL 1 8L;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;6;3;6;0;0;;;12
12;7835;DET PO GOTA LIMPA 800G EQUILIBRIO;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;20;20;60;0;0;;;0
12;3953;AGUA SANIT YPE 1L;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;12;1368;24;0;0;;;29
12;20157;LIMP VEJA PERF SENS 2L JASMIM;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;6;0;6;0;0;;;3
12;4220;AMAC YPE 5L ACONCHEGO;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;4;212;12;0;0;;;5
12;9735;LAVA ROUPA AQUA FAST 3L TERNURA;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;4;4;4;0;0;;;4
12;17325;DET LIQ AQUAFAST 2L FL BCAS E BAUN;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;6;233;6;0;0;;;6
12;3954;AGUA SANIT YPE 2L;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;6;702;6;0;0;;;9
12;37432;DESINFETANTE SUPREMA LAVANDA 5L;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;3;327;9;0;0;;;23
12;7857;SABAO PO SURF 1 6KG SACO ROSA FLOR;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;7;0;7;0;0;;;1
12;35698;DET LIQ BARBAREX 5L NEUTRO;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;2;2;2;0;0;;;4
12;12290;AGUA SANIT IMPERIAL 2L;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;6;12;12;0;0;;;0
12;9299;DETERG YPE LIQ 5L NEUTRO;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;4;8;4;0;0;;;54
12;5488;DESINF YPE 2L BAK FLORAL;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;6;0;6;0;0;;;1
12;17385;DET PO APYCE SH 1 6K ROSA;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;13;56;13;0;0;;;12
12;33285;AMACIANTE APYCE 2L JASMIM ROSA;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;6;66;6;0;0;;;0
12;37437;AGUA SANITARIA SUPREMA 2 L;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;6;2844;6;0;0;;;17
12;12293;AGUA SANIT ZAVASKI 5L;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;4;224;8;0;0;;;23
12;7834;DET PO GOTA LIMPA 4KG EQUILIBRIO;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;5;9;5;0;0;;;3
12;17350;DET LIQ GOTA LIMPA 1L NEUTRO;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;12;1752;24;0;0;;;16
12;17339;LAVA ROUPAS LIQ BARBAREX 5L;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;2;812;4;0;0;;;2
12;17176;DESINF GOTA LIMPA 2L LIMAO;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;6;786;6;0;0;;;24
12;9290;DESINF YPE BAK 1L EUCALIPTO;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;12;0;24;0;0;;;0
12;5678;DET LIQ GOTA LIMPA 500ML CRISTAL;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;24;5352;72;0;0;;;28
12;4213;AMAC GOTA LIMPA 5L FLORATA;PERFUMARIA E LIMPEZA;80544;13/06/2026;151421;78857;4;224;8;0;0;;;15
2;808;CHOC PO TRISANTI 50 CACAU 1 005KG;MERCEARIA;80815;15/06/2026;;;6;7;6;0;0;;;0
17;20454;MANG DUOCOLOR 10MTS;NAO ALIMENTO;80867;15/06/2026;150805;78432;1;0;1;0;0;;;-2
3;33293;ACHOC PO NESCAU SH L550G P500G;MERCEARIA;81601;16/06/2026;152662;79716;12;192;120;0;0;;;0
3;2885;MOLHO ELEGE 4 QUEIJOS 200G;MERCEARIA;81647;16/06/2026;152661;79716;24;0;48;0;0;;;87
4;13402;BISC DOCE NESTLE CHOCO TRIO 90G LEITE;MERCEARIA;81274;16/06/2026;;;12;552;48;0;0;;;9
3;36370;KETCHUP SALSARET TOP DOWN BAC CEB 3;MERCEARIA;81823;17/06/2026;152660;79716;15;30;15;0;0;;;5
3;2156;CHA PRENDA 18G MACA;MERCEARIA;81823;17/06/2026;152660;79716;20;8;60;0;0;;;8
3;29672;CHA BARAO CAMOMILA 10G GENGIBRE E MEL;MERCEARIA;81823;17/06/2026;152660;79716;30;240;30;0;0;;;62
3;2061;CHA REAL MULTIERVAS 10G CAMOMILA;MERCEARIA;81823;17/06/2026;152660;79716;30;0;60;0;0;;;2
3;2123;CHA REAL MULTIERVAS 15G MACA VERM;MERCEARIA;81823;17/06/2026;152660;79716;30;0;30;0;0;;;1
3;2321;AZEITONA VERDE VALE FERTIL SH 100G C CAROCO;MERCEARIA;81823;17/06/2026;152660;79716;24;72;24;0;0;;;-22
3;21038;MOL BARBECUE ODERICH PREMIUM 400G;MERCEARIA;81823;17/06/2026;152660;79716;12;0;12;0;0;;;6
3;2131;CHA PRENDA 18G ERVA DOCE;MERCEARIA;81823;17/06/2026;152660;79716;20;10;120;0;0;;;0
3;2218;CAPSULA DOLCE GUSTO 60G C 10 EXPRESSO;MERCEARIA;81823;17/06/2026;152660;79716;6;12;6;0;0;;;5
3;2305;FILTRO PAPEL MELITTA N02 MD C 30;MERCEARIA;81823;17/06/2026;152660;79716;24;-24;24;0;0;;;10
3;38352;CAFE SOL IGUACU SH 40G GTS 10PCTO CLASSICO;MERCEARIA;81823;17/06/2026;152660;79716;24;1056;24;0;0;;;38
3;2028;CAFE VACUO MELITTA 250G TRAD;MERCEARIA;81823;17/06/2026;152660;79716;20;0;40;0;0;;;142
3;3801;LIGA NEUTRA SELECT 100G;MERCEARIA;81823;17/06/2026;152660;79716;12;24;12;0;0;;;61
3;2206;CAPSULA DOLCE GUSTO 110G C 10 AU LAIT VANILLA;MERCEARIA;81823;17/06/2026;152660;79716;6;12;6;0;0;;;-7
3;33937;MOLHO TOM SALSARETTI 910G TRITURADO;MERCEARIA;81823;17/06/2026;152660;79716;8;216;8;0;0;;;40
3;3781;MIST P BOLO ORQUIDEA 350G BAUNILHA;MERCEARIA;81823;17/06/2026;152660;79716;12;-12;12;0;0;;;-2
