TABLE_NAME;COLUMN_NAME
FATO_VENDA;CODPRODUTO
FATO_VENDA;CUSTOCOFINS
FATO_VENDA;CUSTOCOMERCIAL
FATO_VENDA;CUSTOICMS
FATO_VENDA;CUSTOPIS
FATO_VENDA;DESCRICAOCARGA
FATO_VENDA;DESCTIPOENTREGA
FATO_VENDA;DTAOPERACAO
FATO_VENDA;HORAOPERACAO
FATO_VENDA;INDPROMOCAO
FATO_VENDA;LITRAGEM
FATO_VENDA;MINUTOOPERACAO
FATO_VENDA;NROCARGA
FATO_VENDA;NROCHECKOUT
FATO_VENDA;NROCONDICAOPAGTO
FATO_VENDA;NRODIASPRAZOMEDIO
FATO_VENDA;NROEMPRESA
FATO_VENDA;NROEQUIPEREP
FATO_VENDA;NROFORMAPAGTO
FATO_VENDA;NROREPRESENTANTE
FATO_VENDA;NROSEGMENTO
FATO_VENDA;NROSERIEECF
FATO_VENDA;NROTABVENDA
FATO_VENDA;NROTELEVENDA
FATO_VENDA;NUMERODF
FATO_VENDA;OCORRENCIADEVOLUCAO
FATO_VENDA;OPERADOR
FATO_VENDA;ORIGEMPEDIDO
FATO_VENDA;PESOBRUTO
FATO_VENDA;PESOLIQ
FATO_VENDA;PRAZOMEDIO
FATO_VENDA;QTDCTOVERBAVDA
FATO_VENDA;QTDDESCPROMOCPDV
FATO_VENDA;QTDEMBALAGEM
FATO_VENDA;QTDOPERACAO
FATO_VENDA;SEQCLIENTE
FATO_VENDA;SEQCLIENTEEND
FATO_VENDA;SEQNF
FATO_VENDA;SEQPRODUTO
FATO_VENDA;SEQPROMOCAO
FATO_VENDA;SEQPROMOCCOMBINADA
FATO_VENDA;SEQTRANSPORTADOR
FATO_VENDA;SEQUSUARIO
FATO_VENDA;SEQZONAVENDA
FATO_VENDA;SERIEDF
FATO_VENDA;TIPCGO
FATO_VENDA;TIPDOCFISCAL
FATO_VENDA;TIPOENTREGA
FATO_VENDA;VLRACRESCIMO
FATO_VENDA;VLRCALCIMPOSTOVDA
FATO_VENDA;VLRCCREDPRESIBSMUN
FATO_VENDA;VLRCOFINS
FATO_VENDA;VLRCOMISSAO
FATO_VENDA;VLRCTOCOMPROR
FATO_VENDA;VLRCTOCREDCOFINS
FATO_VENDA;VLRCTOCREDICMS
FATO_VENDA;VLRCTOCREDICMSANTECIP
FATO_VENDA;VLRCTOCREDICMSCALC
FATO_VENDA;VLRCTOCREDICMSESTORNO
FATO_VENDA;VLRCTOCREDICMSPRESUM
FATO_VENDA;VLRCTOCREDIPI
FATO_VENDA;VLRCTOCREDPIS
FATO_VENDA;VLRCTOCUSTOLIQUIDOEMP
FATO_VENDA;VLRCTODCTOFORANF
FATO_VENDA;VLRCTODCTOFORANFEMP
FATO_VENDA;VLRCTODESCCOFINSTRANSF
FATO_VENDA;VLRCTODESCDIFERENCATRANSF
FATO_VENDA;VLRCTODESCFIXO
FATO_VENDA;VLRCTODESCICMSTRANSF
FATO_VENDA;VLRCTODESCIPITRANSF
FATO_VENDA;VLRCTODESCLUCROTRANSF
FATO_VENDA;VLRCTODESCPISTRANSF
FATO_VENDA;VLRCTODESCVERBASELLIN
FATO_VENDA;VLRCTODESCVERBATRANSF
FATO_VENDA;VLRCTODESPFIXA
FATO_VENDA;VLRCTODESPFORANF
FATO_VENDA;VLRCTODESPFORANFSEMINCID
FATO_VENDA;VLRCTODESPNF
